,judul,link
4957,[SALAH] “kematian raja Salman dan putra mahkota pangeran Mohamed bin Salman di tangkap atas tuduhan kudeta”,https://turnbackhoax.id/2020/03/11/salah-kematian-raja-salman-dan-putra-mahkota-pangeran-mohamed-bin-salman-di-tangkap-atas-tuduhan-kudeta/
4958,[SALAH] Narasi Pesan Himbauan Pencegahan Virus Corona Mengatasnamakan UNICEF,https://turnbackhoax.id/2020/03/10/salah-narasi-pesan-himbauan-pencegahan-virus-corona-mengatasnamakan-unicef/
4959,[SALAH] “Imigran Asal China Yang Ada di Jakarta Dipulangkan Oleh Anies Baswedan ke Negara Asalnya”,https://turnbackhoax.id/2020/03/10/salah-imigran-asal-china-yang-ada-di-jakarta-dipulangkan-oleh-anies-baswedan-ke-negara-asalnya/
4960,[SALAH] “Selamat datang TKA China sebarkan virus corona #TergagapCorona”,https://turnbackhoax.id/2020/03/10/salah-selamat-datang-tka-china-sebarkan-virus-corona-tergagapcorona/
4961,[SALAH] “Anis sedang nyimak mendengarkan Keluhan Warganya yg Terdampak Utang”,https://turnbackhoax.id/2020/03/10/salah-anis-sedang-nyimak-mendengarkan-keluhan-warganya-yg-terdampak-utang/
4962,"[SALAH] “SUKU DAYAK DUKUNG AHOK FULL UNTUK CEO IKN, SUKU LAIN GMN??”",https://turnbackhoax.id/2020/03/10/salah-suku-dayak-dukung-ahok-full-untuk-ceo-ikn-suku-lain-gmn/
4963,[BERITA] Liputan Media Acara Diskusi Publik MAFINDO: “Mitigasi Hoaks COVID19”,https://turnbackhoax.id/2020/03/10/berita-liputan-media-acara-diskusi-publik-mafindo-mitigasi-hoaks-covid19/
4964,"[SALAH] Foto “Anak Durhaka berubah menjadi Buaya di Gunung Picung, Kecamatan Tenjolaya, Kabupaten Bogor”",https://turnbackhoax.id/2020/03/10/salah-foto-anak-durhaka-berubah-menjadi-buaya-di-gunung-picung-kecamatan-tenjolaya-kabupaten-bogor/
4965,[SALAH] “Pangeran Uni Emirat Arab Dikabarkan Positif Virus Corona”,https://turnbackhoax.id/2020/03/09/salah-pangeran-uni-emirat-arab-dikabarkan-positif-virus-corona/
4966,[BERITA] Klarifikasi Mentari International School tentang Pemberitaan Terinfeksi COVID-19,https://turnbackhoax.id/2020/03/09/berita-klarifikasi-mentari-international-school-tentang-pemberitaan-terinfeksi-covid-19/
4967,[SALAH] “tidak ada kebijakan larangan masuk dan transit ke Indonesia bagi pendatang berasal dari China”,https://turnbackhoax.id/2020/03/09/salah-tidak-ada-kebijakan-larangan-masuk-dan-transit-ke-indonesia-bagi-pendatang-berasal-dari-china/
4968,"[SALAH] Foto “Suspect Corona sudah di RS SALEH Probolinggo, Semoga kita diberi perlindungan”",https://turnbackhoax.id/2020/03/08/salah-foto-suspect-corona-sudah-di-rs-saleh-probolinggo-semoga-kita-diberi-perlindungan/
4969,"[SALAH] “WHO : Merokok, Salah satu solusi pencegahan Covid-19.”",https://turnbackhoax.id/2020/03/08/salah-who-merokok-salah-satu-solusi-pencegahan-covid-19/
4970,[SALAH] “Mujahid Bangladesh siap Bela Muslim India #BelaMuslimIndia” / “Nasib Muslim India”,https://turnbackhoax.id/2020/03/08/salah-mujahid-bangladesh-siap-bela-muslim-india-belamuslimindia-nasib-muslim-india/
4971,[SALAH] Video “ERDOGAN KIRIM 5000 PASUKAN KE INDIA”,https://turnbackhoax.id/2020/03/07/salah-video-erdogan-kirim-5000-pasukan-ke-india/
4972,[SALAH] “BIADAB JAHANAM MUSLIM INDIA DITEMBAK DITEMPAT #BelaMuslimIndia”,https://turnbackhoax.id/2020/03/07/salah-biadab-jahanam-muslim-india-ditembak-ditempat-belamuslimindia/
4973,[SALAH] “Menginformasikan di JICT bahwa Capt Kapal CMA CGM Virgina terkena Corona”,https://turnbackhoax.id/2020/03/07/salah-menginformasikan-di-jict-bahwa-capt-kapal-cma-cgm-virgina-terkena-corona/
4974,[BERITA] “Hoaks Imbauan Anak NU Dilarang Sekolah di Muhammadiyah”,https://turnbackhoax.id/2020/03/06/berita-hoaks-imbauan-anak-nu-dilarang-sekolah-di-muhammadiyah/
4975,[SALAH] Video “Perilaku Polisi India Terhadap Wanita yang Membawa Anak”,https://turnbackhoax.id/2020/03/06/salah-video-perilaku-polisi-india-terhadap-wanita-yang-membawa-anak/
4976,[SALAH] Foto “Ka’bah sepi dari yang Thawaf karena Virus Corona”,https://turnbackhoax.id/2020/03/05/salah-foto-kabah-sepi-dari-yang-thawaf/
4977,"[SALAH] “Kabar Terkini, India di Landa Badai Tornado”",https://turnbackhoax.id/2020/03/05/salah-kabar-terkini-india-di-landa-badai-tornado/
4978,[SALAH] Orang yang Bergolongan Darah O Lebih Rentan Terinfeksi Virus Corona,https://turnbackhoax.id/2020/03/05/salah-orang-yang-bergolongan-darah-o-lebih-rentan-terinfeksi-virus-corona/
4979,[SALAH] Foto “Rumah Sakit tega meloloskan seorang bapa membawa pulang mayat anaknya dengan sepeda motor”,https://turnbackhoax.id/2020/03/05/salah-foto-rumah-sakit-tega-meloloskan-seorang-bapa-membawa-pulang-mayat-anaknya-dengan-sepeda-motor/
4980,"[SALAH] Kartu Pra Kerja Sudah Jadi, Menganggur Digaji",https://turnbackhoax.id/2020/03/04/salah-kartu-pra-kerja-sudah-jadi-menganggur-digaji/
4981,"[SALAH] “salah satu warga Bekasi ada yg positif terkena virus Corona, meninggal dunia”",https://turnbackhoax.id/2020/03/04/salah-salah-satu-warga-bekasi-ada-yg-positif-terkena-virus-corona-meninggal-dunia/
4982,[SALAH] Virus Corona Mati dalam Suhu 26-27 Derajat dan Saat Terkena Sinar Matahari,https://turnbackhoax.id/2020/03/04/salah-virus-corona-mati-dalam-suhu-26-27-derajat-dan-saat-terkena-sinar-matahari/
4983,[SALAH] Tisu Basah Bisa Jadi Alternatif Menyiasati Kelangkaan Masker,https://turnbackhoax.id/2020/03/04/salah-tisu-basah-bisa-jadi-alternatif-menyiasati-kelangkaan-masker/
4984,"[SALAH] “Untuk antisipasi menularnya wabah corona, Tutorial cara pemakaian masker yg benar”",https://turnbackhoax.id/2020/03/04/salah-untuk-antisipasi-menularnya-wabah-corona-tutorial-cara-pemakaian-masker-yg-benar/
4985,[SALAH] Pesan Berantai WhatsApp Tiga Warga Yogyakarta Terjangkit Virus Corona,https://turnbackhoax.id/2020/03/03/salah-pesan-whatsapp-tiga-warga-yogyakarta-terjangkit-virus-corona/
4986,[SALAH] 1000 Tiket Pesawat Gratis Untuk WNI Pulang Ke Tanah Air Dari PT Angkasa Pura 1 Karena Virus Corona,https://turnbackhoax.id/2020/03/03/salah-1000-tiket-pesawat-gratis-untuk-wni-pulang-ke-tanah-air-dari-pt-angkasa-pura-1-karena-virus-corona/
4987,[SALAH] Tes Sederhana Untuk Mengenal Virus Corona Hanya Dalam Sepuluh Detik,https://turnbackhoax.id/2020/03/03/salah-tes-sederhana-untuk-mengenal-virus-corona-hanya-dalam-sepuluh-detik/
4988,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 22-28 Februari 2020,https://turnbackhoax.id/2020/03/02/top-5-topik-teratas-periksa-fakta-mafindo-periode-22-28-februari-2020/
4989,[SALAH] Foto Muslim New Delhi Yang Dibantai Akibat UU Kewarganegaraan India,https://turnbackhoax.id/2020/03/02/salah-foto-muslim-new-delhi-yang-dibantai-akibat-uu-kewarganegaraan-india/
4990,[SALAH] “Pantesan si tuan narendra modi makanannya kayak gini”,https://turnbackhoax.id/2020/03/02/salah-pantesan-si-tuan-narendra-modi-makanannya-kayak-gini/
4991,"[SALAH] “Penculikan anak bukan isapan jempol, Kejadian ini tertangkap di Lampung”",https://turnbackhoax.id/2020/03/02/salah-penculikan-anak-bukan-isapan-jempol-kejadian-ini-tertangkap-di-lampung/
4992,[SALAH] Video 280 Jemaah Umrah Tertahan di Pesawat dan 18 Di Antaranya Positif Terinfeksi Virus Corona,https://turnbackhoax.id/2020/03/02/salah-video-280-jemaah-umrah-tertahan-di-pesawat-dan-18-di-antaranya-positif-terinfeksi-virus-corona/
4993,"[SALAH] “Telah diculik Umur anak 5 bulan, Kejadian d Angkot lebak bulus parung Ibunda si bayi dihipnotis”",https://turnbackhoax.id/2020/03/01/salah-telah-diculik-umur-anak-5-bulan-kejadian-d-angkot-lebak-bulus-parung-ibunda-si-bayi-dihipnotis/
4994,[SALAH] “Paus Fransiskus dan dua pembantunya dinyatakan positif mengidap Coronavirus”,https://turnbackhoax.id/2020/03/01/salah-paus-fransiskus-dan-dua-pembantunya-dinyatakan-positif-mengidap-coronavirus/
4995,[BERITA] “Penjelasan 136 Pasien dalam Pengawasan Virus Corona di Indonesia”,https://turnbackhoax.id/2020/02/29/berita-penjelasan-136-pasien-dalam-pengawasan-virus-corona-di-indonesia/
4996,[EDUKASI] “Jangan Tinggalkan Barang Berharga di Mobil”,https://turnbackhoax.id/2020/02/29/edukasi-jangan-tinggalkan-barang-berharga-di-mobil/
4997,[SALAH] “Info kemkes 6 kota zona kuning corona”,https://turnbackhoax.id/2020/02/29/salah-info-kemkes-6-kota-zona-kuning-corona/
4998,[SALAH] “Jackie Chan Dikabarkan Dikarantina Karena Terinfeksi Corona”,https://turnbackhoax.id/2020/02/29/salah-jackie-chan-dikabarkan-dikarantina-karena-terinfeksi-corona/
4999,"[SALAH] Luhut: Jokowi Sholat Jumat Sampai 4 Rakaat, Prabowo Kalah Jauh",https://turnbackhoax.id/2020/02/28/salah-luhut-jokowi-sholat-jumat-sampai-4-rakaat-prabowo-kalah-jauh/
5000,[SALAH] Video Rapat Pengangkatan Tenaga Honorer Menjadi PNS,https://turnbackhoax.id/2020/02/28/salah-video-rapat-pengangkatan-tenaga-honorer-menjadi-pns/
5001,[SALAH] Informasi Lowongan Kerja di Rumah Sakit Islam Jombang,https://turnbackhoax.id/2020/02/28/salah-informasi-lowongan-kerja-di-rumah-sakit-islam-jombang/
5002,[BERITA] “Siswi SMPN 6 Tasik Dibunuh oleh Ayah Kandungnya sendiri”,https://turnbackhoax.id/2020/02/28/berita-siswi-smpn-6-tasik-dibunuh-oleh-ayah-kandungnya-sendiri/
5003,[SALAH] Video “karyawan yang sedang menyortir atau memasukkan masker tiga ply dengan merek solida”,https://turnbackhoax.id/2020/02/27/salah-video-karyawan-yang-sedang-menyortir-atau-memasukkan-masker-tiga-ply-dengan-merek-solida/
5004,[SALAH] Pesan Undian Berhadiah dari PT Pertamina,https://turnbackhoax.id/2020/02/27/salah-pesan-undian-berhadiah-dari-pt-pertamina/
5005,[SALAH] “Kejadian GALAXY MALL 3 Surabaya”,https://turnbackhoax.id/2020/02/27/salah-kejadian-galaxy-mall-3-surabaya/
5006,[SALAH] Kemenag Menghapus Kurikulum Pendidikan Agama di Madrasah Kata Khilafah dan Jihad,https://turnbackhoax.id/2020/02/27/salah-kemenag-menghapus-kurikulum-pendidikan-agama-di-madrasah-kata-khilafah-dan-jihad/
5007,"[SALAH] Pesan Berantai Tangkapan Layar Artikel “Jakarta Banjir, Ketua DPRD Temukan Fakta Mengejutkan di Bawah Trotoar”",https://turnbackhoax.id/2020/02/26/salah-pesan-berantai-tangkapan-layar-artikel-jakarta-banjir-ketua-dprd-temukan-fakta-mengejutkan-di-bawah-trotoar/
5008,[SALAH] “sabobase kelakuan kubu sebelah”,https://turnbackhoax.id/2020/02/26/salah-sabobase-kelakuan-kubu-sebelah/
5009,[SALAH] Foto Jokowi Memberikan Salam Saat Sholat dengan Tulisan Salam Pancasila,https://turnbackhoax.id/2020/02/26/salah-foto-jokowi-memberikan-salam-saat-sholat-dengan-tulisan-salam-pancasila/
5010,"[SALAH] Bendung Walahar Mau Meluap, Jati Luhur Mau Penuh",https://turnbackhoax.id/2020/02/26/salah-bendung-walahar-mau-meluap-jati-luhur-mau-penuh/
5011,[SALAH] “Bu Risma minta didoakan agar Surabaya tdk hancur”,https://turnbackhoax.id/2020/02/25/salah-bu-risma-minta-didoakan-agar-surabaya-tdk-hancur/
5012,"[SALAH] “#BALOOT arena Perjudian di Arab Saudi, Pertama kali dibuka dan diresmikan”",https://turnbackhoax.id/2020/02/25/salah-baloot-arena-perjudian-di-arab-saudi-pertama-kali-dibuka-dan-diresmikan/
5013,"[SALAH] “Tingkat Sulfur Dioksida tinggi di Kota Wuhan tanda kremasi massal korban coronavirus, indikasi ada lebih dari 50.000 korban jiwa dibakar”",https://turnbackhoax.id/2020/02/24/salah-tingkat-sulfur-dioksida-tinggi-di-kota-wuhan-tanda-kremasi-massal-korban-coronavirus-indikasi-ada-lebih-dari-50-000-korban-jiwa-dibakar/
5014,[SALAH] Tangkapan Layar “Rieke Dyah:”Aku Bingung Memangnya Kalau PKI Bangkit Kembali Kenapa?Ada Masalah Ya?””,https://turnbackhoax.id/2020/02/24/salah-tangkapan-layar-rieke-dyahaku-bingung-memangnya-kalau-pki-bangkit-kembali-kenapaada-masalah-ya/
5015,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 15-21 Februari 2020,https://turnbackhoax.id/2020/02/24/top-5-topik-teratas-periksa-fakta-mafindo-periode-15-21-februari-2020/
5016,[SALAH] “UK mau di Shariah kan oleh kaum PENGUNGSI suriah”,https://turnbackhoax.id/2020/02/23/salah-uk-mau-di-shariah-kan-oleh-kaum-pengungsi-suriah/
5017,[SALAH] “mulai marak kembali penculikan anak”,https://turnbackhoax.id/2020/02/22/salah-mulai-marak-kembali-penculikan-anak/
5018,[SALAH] “Inilah Akibat Memilih Komisaris Kafir”,https://turnbackhoax.id/2020/02/21/salah-inilah-akibat-memilih-komisaris-kafir/
5019,[SALAH] Ledakan Dahsyat di Kota Wuhan Yang Disembunyikan Pemerintah China,https://turnbackhoax.id/2020/02/21/salah-ledakan-dahsyat-di-kota-wuhan-yang-disembunyikan-pemerintah-china/
5020,"[SALAH] “Korban penculikan, ternyata sudah dijahit semua perutnya”",https://turnbackhoax.id/2020/02/21/salah-korban-penculikan-ternyata-sudah-dijahit-semua-perutnya/
5021,[SALAH] Foto “Bayi platipus”,https://turnbackhoax.id/2020/02/20/salah-foto-bayi-platipus/
5022,[SALAH] Video “Apa salah muslimah Apakah kerana mereka Islam!”,https://turnbackhoax.id/2020/02/20/salah-video-apa-salah-muslimah-apakah-kerana-mereka-islam/
5023,[SALAH] “Ashraf Sinclair meninggal kemungkinan karena GERD yang menekan jantung hingga tidak berfungsi”,https://turnbackhoax.id/2020/02/20/salah-ashraf-sinclair-meninggal-kemungkinan-karena-gerd-yang-menekan-jantung-hingga-tidak-berfungsi/
5024,"[SALAH] Foto “Merobek, Membakar Dan Kencingi Al-Quran, Wanita Ini Langsung Mendapat Azab Dari Allah”",https://turnbackhoax.id/2020/02/19/salah-foto-merobek-membakar-dan-kencingi-al-quran-wanita-ini-langsung-mendapat-azab-dari-allah/
5025,[SALAH] Cikarang Siaga 3 Virus Corona Karena Sudah 3 Orang Meninggal di Meikarta,https://turnbackhoax.id/2020/02/19/salah-cikarang-siaga-3-virus-corona-karena-sudah-3-orang-meninggal-di-meikarta/
5026,[SALAH] Video Perkelahian di Jalan M. H. Thamrin,https://turnbackhoax.id/2020/02/19/salah-video-perkelahian-di-jalan-m-h-thamrin/
5027,[SALAH] Foto “Wanita pengikut ISIS ini bangga setelah memenggal kepala sesama umat Allah”,https://turnbackhoax.id/2020/02/19/salah-foto-wanita-pengikut-isis-ini-bangga-setelah-memenggal-kepala-sesama-umat-allah/
5028,[SALAH] Foto “Gambar ‘pemandangan’ anak zaman sekarang”,https://turnbackhoax.id/2020/02/19/salah-foto-gambar-pemandangan-anak-zaman-sekarang/
5029,[SALAH] Video “Seorang Pria Di Inggris Yang Membenci Islam Memecahkan Kaca Jendela Masjid”,https://turnbackhoax.id/2020/02/19/salah-video-seorang-pria-di-inggris-yang-membenci-islam-memecahkan-kaca-jendela-masjid/
5030,[SALAH] Video “penampakan ribuan burung gagak di kota wuhan china!”,https://turnbackhoax.id/2020/02/19/salah-video-penampakan-ribuan-burung-gagak-di-kota-wuhan-china/
5031,"[SALAH] “Serangan Virus Corona Belum Berakhir, Kini Negeri China Dirundung Serangan Tentara Baru Dalam Bentuk Nyamuk Jumbo dan Burung Gagak”",https://turnbackhoax.id/2020/02/19/salah-serangan-virus-corona-belum-berakhir-kini-negeri-china-dirundung-serangan-tentara-baru-dalam-bentuk-nyamuk-jumbo-dan-burung-gagak/
5032,"[SALAH] Ma’ruf Amin: Kalo Urusan Nipu Rakyat Jokowi Ahlinya, Saya juga Diajarinya, Sekarang Sudah Ahli",https://turnbackhoax.id/2020/02/18/salah-maruf-amin-kalo-urusan-nipu-rakyat-jokowi-ahlinya-saya-juga-diajarinya-sekarang-sudah-ahli/
5033,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 8-14 Februari 2020,https://turnbackhoax.id/2020/02/18/top-5-topik-teratas-periksa-fakta-mafindo-periode-8-14-februari-2020/
5034,"[SALAH] “Setelah cina di landa virus corona,allah beri hadiah kpd umat muslim di cina yaitu terbukanya mesjid2 seluruh daratan cina”",https://turnbackhoax.id/2020/02/18/salah-setelah-cina-di-landa-virus-coronaallah-beri-hadiah-kpd-umat-muslim-di-cina-yaitu-terbukanya-mesjid2-seluruh-daratan-cina/
5035,[SALAH] “20 juta orang Cina memeluk agama Islam selelah terbukti epidemi Corona tdk menyerang umat Islam”,https://turnbackhoax.id/2020/02/18/salah-20-juta-orang-cina-memeluk-agama-islam-selelah-terbukti-epidemi-corona-tdk-menyerang-umat-islam/
5036,[SALAH] “Setelah Membakar Al-Qur’an Jari Tangan Pria Ini Menghitam dan Membusuk Mengeluarkan Bau Menjijikan”,https://turnbackhoax.id/2020/02/18/salah-setelah-membakar-al-quran-jari-tangan-pria-ini-menghitam-dan-membusuk-mengeluarkan-bau-menjijikan/
5037,[SALAH] “Kejadian di Hotel Gutian Street Wuhan”,https://turnbackhoax.id/2020/02/18/salah-kejadian-di-hotel-gutian-street-wuhan/
5038,[SALAH] Siaran Pers Sistem Penilaian UTBK 2020 Dari LTMPT,https://turnbackhoax.id/2020/02/18/salah-siaran-pers-sistem-penilaian-utbk-2020-dari-ltmpt/
5039,[SALAH] Informasi Pembuatan SIM Kolektif Tanpa Tes Pada Maret 2020,https://turnbackhoax.id/2020/02/17/salah-informasi-pembuatan-sim-kolektif-tanpa-tes-pada-maret-2020/
5040,[SALAH] Di Bekasi Sudah Ada Terduga Pasien Virus Corona,https://turnbackhoax.id/2020/02/17/33041/
5041,[SALAH] Foto “Ini kebaktian Jemaat Gereja di Aceh Singkil di tengah gedung Gereja yg dirobohkan.”,https://turnbackhoax.id/2020/02/17/salah-foto-ini-kebaktian-jemaat-gereja-di-singkil-aceh-di-tengah-gedung-gereja-yg-dirobohkan/
5042,[SALAH] “SOLAT JUM’AT DI BALIK VIRUS CORONA”,https://turnbackhoax.id/2020/02/17/salah-solat-jumat-di-balik-virus-corona/
5043,"[SALAH] Pesan Berantai ‘Cipularang longsor lagi, di km.118, Kanan kiri jalan, jalan terancam putus bila longsoran lanjut’",https://turnbackhoax.id/2020/02/17/salah-pesan-berantai-cipularang-longsor-lagi-di-km-118-kanan-kiri-jalan-jalan-terancam-putus-bila-longsoran-lanjut/
5044,[SALAH] Pesan Berantai ‘Telah di temukan mayat di depan skolah SMP N 6 Cirebon’,https://turnbackhoax.id/2020/02/17/salah-pesan-berantai-telah-di-temukan-mayat-di-depan-skolah-smp-n-6-cirebon/
5045,[SALAH] “Minta uang buat beli susu bayi malah diginiin”,https://turnbackhoax.id/2020/02/16/salah-minta-uang-buat-beli-susu-bayi-malah-diginiin/
5046,"[SALAH] “Pelaku penculikan anak berhasil ditangkap dan diamankan di Polsek Tegalsari, Surabaya, Jawa Timur”",https://turnbackhoax.id/2020/02/16/salah-pelaku-penculikan-anak-berhasil-ditangkap-dan-diamankan-di-polsek-tegalsari-surabaya-jawa-timur/
5047,[SALAH] Video “Kondisi WUHAN Terkini …Langsung Di TEMBAK Mati Yang Terkena CORONA NERAKA CHINA”,https://turnbackhoax.id/2020/02/15/salah-video-kondisi-wuhan-terkini-langsung-di-tembak-mati-yang-terkena-corona-neraka-china/
5048,[EDUKASI] Waspada Bahaya Skullbreaker Challenge yang Membahayakan Nyawa,https://turnbackhoax.id/2020/02/15/edukasi-waspada-bahaya-skullbreaker-challenge-yang-membahayakan-nyawa/
5049,[SALAH] “Sertifikasi Halal mau di Hapus di RUU Sapu Jagat”,https://turnbackhoax.id/2020/02/15/salah-sertifikasi-halal-mau-di-hapus-di-ruu-sapu-jagat/
5050,[SALAH] “minyak goreng ASRI produksi LEONG HUP terbuat dari minyak babi”,https://turnbackhoax.id/2020/02/14/salah-minyak-goreng-asri-produksi-leong-hup-terbuat-dari-minyak-babi/
5051,[SALAH] Ditemukan Virus Machupo Dalam Paracetamol,https://turnbackhoax.id/2020/02/14/salah-ditemukan-virus-machupo-dalam-paracetamol/
5052,"[SALAH] “ALHAMDULILLAH.Akhirnya Aktor Laga JACKIE CHAN, Sudah Resmi Memeluk Agama ISLAM”",https://turnbackhoax.id/2020/02/14/salah-alhamdulillah-akhirnya-aktor-laga-jackie-chan-sudah-resmi-memeluk-agama-islam/
5053,[SALAH] “Firus Corona Sudah Masuk Di Saudi Arabia”,https://turnbackhoax.id/2020/02/14/salah-firus-corona-sudah-masuk-di-saudi-arabia/
5054,[SALAH] Foto “Toko Daging Cina Yang Menjual Daging Manusia”,https://turnbackhoax.id/2020/02/13/salah-foto-toko-daging-cina-yang-menjual-daging-manusia/
5055,[SALAH] “Ribuan Burung Gagak Muncul di Wuhan Menandakan Banyak Bau Mayat”,https://turnbackhoax.id/2020/02/13/salah-ribuan-burung-gagak-muncul-di-wuhan-menandakan-banyak-bau-mayat/
5056,[SALAH] Struk Tol Bisa Digunakan Untuk Klaim Asuransi dan Fasilitas Derek Gratis,https://turnbackhoax.id/2020/02/13/salah-struk-tol-bisa-digunakan-untuk-klaim-asuransi-dan-fasilitas-derek-gratis/
5057,[SALAH] Video Detik-Detik Tsunami Jepang 12 Februari 2020,https://turnbackhoax.id/2020/02/13/salah-video-detik-detik-tsunami-jepang-12-februari-2020/
5058,"[SALAH] Dubes China Buka Kartu: Tiap Tahun, 2 Juta Lebih Warga Kami Masuk Indonesia",https://turnbackhoax.id/2020/02/13/salah-dubes-china-buka-kartu-tiap-tahun-2-juta-lebih-warga-kami-masuk-indonesia/
5059,[SALAH] Surat Pengumuman Lelang Jabatan di Kementerian Agama,https://turnbackhoax.id/2020/02/13/salah-surat-pengumuman-lelang-jabatan-di-kementerian-agama/
